mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,target_flow,target_product,override_action,reason_code,human_note,review_status
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Aviation gasoline,ESTO,15.06 Non-specified transport,07.01 Motor gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Coal tar,ESTO,15.02 Road,02.07 Coal tar,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Coal tar,ESTO,15.03 Rail,02.07 Coal tar,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Coke oven coke,ESTO,15.03 Rail,01.05 Lignite,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Electricity,ESTO,15.02 Road,17 Electricity,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Electricity,ESTO,15.03 Rail,17 Electricity,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Fuel oil,ESTO,15.02 Road,07.07 Gas/diesel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Fuel oil,ESTO,15.02 Road,07.08 Fuel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Fuel oil,ESTO,15.03 Rail,07.07 Gas/diesel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Fuel oil,ESTO,15.03 Rail,07.08 Fuel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Fuel oil,ESTO,15.06 Non-specified transport,07.07 Gas/diesel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Gas and diesel oil,ESTO,15.02 Road,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Gas and diesel oil,ESTO,15.02 Road,07.07 Gas/diesel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Gas and diesel oil,ESTO,15.03 Rail,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Gas and diesel oil,ESTO,15.03 Rail,07.07 Gas/diesel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Gas and diesel oil,ESTO,15.06 Non-specified transport,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Kerosene,ESTO,15.02 Road,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Kerosene,ESTO,15.03 Rail,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Kerosene,ESTO,15.06 Non-specified transport,07.05 Kerosene type jet fuel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Kerosene type jet fuel,ESTO,15.02 Road,07.02 Aviation gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Kerosene type jet fuel,ESTO,15.06 Non-specified transport,07.02 Aviation gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,LPG,ESTO,15.02 Road,07.08 Fuel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,LPG,ESTO,15.02 Road,07.09 LPG,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,LPG,ESTO,15.03 Rail,07.08 Fuel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,LPG,ESTO,15.03 Rail,07.09 LPG,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,LPG,ESTO,15.06 Non-specified transport,07.08 Fuel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Lubricants,ESTO,15.02 Road,07.13 Lubricants,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Motor gasoline,ESTO,15.02 Road,07.01 Motor gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Motor gasoline,ESTO,15.03 Rail,02.08 BKB/PB,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Motor gasoline,ESTO,15.03 Rail,07.01 Motor gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Natural gas,ESTO,15.02 Road,07.09 LPG,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Natural gas,ESTO,15.02 Road,08.01 Natural gas,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Natural gas,ESTO,15.03 Rail,07.09 LPG,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Nonspecified transport,Natural gas,ESTO,15.06 Non-specified transport,07.09 LPG,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Passenger non road/Air,Aviation gasoline,ESTO,15.01 Domestic air transport,07.01 Motor gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Passenger non road/Air,Efuel,ESTO,15.01 Domestic air transport,16.11 E-fuel,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Passenger non road/Air,Electricity,ESTO,15.01 Domestic air transport,17 Electricity,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Passenger non road/Air,Gas and diesel oil,ESTO,15.01 Domestic air transport,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Passenger non road/Air,Hydrogen,ESTO,15.01 Domestic air transport,16.12 Hydrogen,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Passenger non road/Air,Kerosene type jet fuel,ESTO,15.01 Domestic air transport,07.02 Aviation gasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Passenger non road/Rail,Efuel,ESTO,15.03 Rail,16.11 E-fuel,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Passenger non road/Rail,Fuel oil,ESTO,15.03 Rail,07.07 Gas/diesel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Passenger non road/Rail,Gas and diesel oil,ESTO,15.03 Rail,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Transport non road/Passenger non road/Rail,Hydrogen,ESTO,15.03 Rail,16.06 Biodiesel,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
