mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,current_target_count,compiled_target_count,exact_target_count,missing_target_count,extra_target_count,reproduction_status
leap_to_esto,BOTH,LEAP,Power,Kerosene,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Kerosene type jet fuel,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,LNG,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,LPG,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Lignite,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Motor gasoline,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Municipal solid waste non renewable,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Municipal solid waste renewable,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Naphtha,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Natural gas,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Natural gas liquids,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Nuclear,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Other biomass,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Other bituminous coal,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Other hydrocarbons,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Other liquid biofuels,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Other products,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Other recovered gases,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Other sources,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Peat,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Peat products,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Petroleum coke,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Refinery feedstocks,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Refinery gas not liquefied,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Solar nonspecified,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Solar photovoltaics,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Sub bituminous coal,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Tide wave ocean,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Power,Wind,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Additives and oxygenates,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Ammonia,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Anthracite,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Aviation gasoline,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,BKB and PB,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Bagasse,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Bio jet kerosene,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Biodiesel,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Biogas,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Biogasoline,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Bitumen,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Black liquor,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Blast furnace gas,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Charcoal,ESTO,1,1,0,1,1,missing_and_extra_targets
leap_to_esto,BOTH,LEAP,Production,Coal nonspecified,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Coal tar,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Coke oven coke,ESTO,1,1,0,1,1,missing_and_extra_targets
leap_to_esto,BOTH,LEAP,Production,Coke oven gas,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Coking coal,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Crude oil,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Efuel,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Electricity,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Ethane,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Fuel oil,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Fuelwood and woodwaste,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Gas and diesel oil,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Gas coke,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Gas nonspecified,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Gas works gas,ESTO,1,1,0,1,1,missing_and_extra_targets
leap_to_esto,BOTH,LEAP,Production,Gasoline type jet fuel,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Geothermal,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Heat,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Hydro,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Hydrogen,ESTO,1,1,0,1,1,missing_and_extra_targets
leap_to_esto,BOTH,LEAP,Production,Industrial waste,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Kerosene,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Kerosene type jet fuel,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,LNG,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,LPG,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Lignite,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Lubricants,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Motor gasoline,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Municipal solid waste non renewable,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Municipal solid waste renewable,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Naphtha,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Natural gas,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Natural gas liquids,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Nuclear,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Oil shale and oil sands,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Other biomass,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Other bituminous coal,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Other hydrocarbons,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Other liquid biofuels,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Other products,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Other recovered gases,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Other sources,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Paraffin waxes,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Patent fuel,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Peat,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Peat products,ESTO,1,1,0,1,1,missing_and_extra_targets
leap_to_esto,BOTH,LEAP,Production,PetProd nonspecified,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Petroleum coke,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Refinery feedstocks,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Refinery gas not liquefied,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Solar nonspecified,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Solar photovoltaics,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,Sub bituminous coal,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Production,Tide wave ocean,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Production,White spirit SBP,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Production,Wind,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Road,Biodiesel,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Road,Biogas,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Road,Biogasoline,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Road,Efuel,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Road,Electricity,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Road,Fuel oil,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Road,Gas and diesel oil,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Road,Hydrogen,ESTO,1,1,0,1,1,missing_and_extra_targets
leap_to_esto,BOTH,LEAP,Road,Kerosene,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Road,LPG,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Road,Motor gasoline,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Road,Natural gas,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Additives and oxygenates,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Ammonia,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Anthracite,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Aviation gasoline,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,BKB and PB,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Bagasse,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Bio jet kerosene,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Biodiesel,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Biogas,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Biogasoline,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Bitumen,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Black liquor,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Blast furnace gas,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Charcoal,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Coal nonspecified,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Coal tar,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Coke oven coke,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Coke oven gas,ESTO,1,1,0,1,1,missing_and_extra_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Coking coal,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Crude oil,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Efuel,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Electricity,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Ethane,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Fuel oil,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Fuelwood and woodwaste,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Gas and diesel oil,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Gas coke,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Gas works gas,ESTO,1,1,0,1,1,missing_and_extra_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Gasoline type jet fuel,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Geothermal,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Heat,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Hydro,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Hydrogen,ESTO,1,1,0,1,1,missing_and_extra_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Industrial waste,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Kerosene,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Kerosene type jet fuel,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,LNG,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,LPG,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Lignite,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Lubricants,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Motor gasoline,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Municipal solid waste non renewable,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Municipal solid waste renewable,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Naphtha,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Natural gas,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Natural gas liquids,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Nuclear,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Other biomass,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Other bituminous coal,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Other hydrocarbons,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Other liquid biofuels,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Other products,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Other recovered gases,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Other sources,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Paraffin waxes,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Patent fuel,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,PetProd nonspecified,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Petroleum coke,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Refinery feedstocks,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Refinery gas not liquefied,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Solar nonspecified,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,Solar photovoltaics,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Sub bituminous coal,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total Primary Supply,White spirit SBP,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total Primary Supply,Wind,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Ammonia,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Anthracite,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Aviation gasoline,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,BKB and PB,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Bagasse,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Bio jet kerosene,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Biodiesel,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Biogas,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Biogasoline,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Bitumen,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Black liquor,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Blast furnace gas,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Charcoal,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Coal nonspecified,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Coal tar,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Coke oven coke,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Coke oven gas,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Efuel,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Electricity,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Ethane,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Fuel oil,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Fuelwood and woodwaste,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Gas and diesel oil,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Gas coke,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Gasoline type jet fuel,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Geothermal,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Heat,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Hydrogen,ESTO,1,1,0,1,1,missing_and_extra_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Industrial waste,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Kerosene,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Kerosene type jet fuel,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,LNG,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total final consumption,LPG,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Lignite,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Lubricants,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Motor gasoline,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Municipal solid waste non renewable,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Municipal solid waste renewable,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Naphtha,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Natural gas,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Other biomass,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Other bituminous coal,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Other liquid biofuels,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Other products,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Other recovered gases,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Other sources,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Paraffin waxes,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Patent fuel,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,PetProd nonspecified,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Petroleum coke,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Refinery gas not liquefied,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final consumption,Solar nonspecified,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,Sub bituminous coal,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final consumption,White spirit SBP,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final energy consumption,Ammonia,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Anthracite,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Aviation gasoline,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,BKB and PB,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Bagasse,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Bio jet kerosene,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final energy consumption,Biodiesel,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Biogas,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Biogasoline,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Bitumen,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final energy consumption,Black liquor,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final energy consumption,Blast furnace gas,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Charcoal,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Coal nonspecified,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Coal tar,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Coke oven coke,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Coke oven gas,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Efuel,ESTO,1,0,0,1,0,missing_current_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Electricity,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final energy consumption,Ethane,ESTO,1,1,1,0,0,lossless_without_override
leap_to_esto,BOTH,LEAP,Total final energy consumption,Fuel oil,ESTO,1,2,1,0,1,extra_factorised_targets
leap_to_esto,BOTH,LEAP,Total final energy consumption,Fuelwood and woodwaste,ESTO,1,2,1,0,1,extra_factorised_targets
