mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,target_flow,target_product,relationship_status,target_pair_registry_status
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,02_coal_products,ESTO,09.06 Gas processing plants,02.04 Blast furnace gas,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,02_coal_products,ESTO,09.06 Gas processing plants,02.05 Other recovered gases,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,02_coal_products,ESTO,09.06 Gas processing plants,02.06 Patent fuel,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,02_coal_products,ESTO,09.06 Gas processing plants,02.07 Coal tar,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,02_coal_products,ESTO,09.06 Gas processing plants,02.08 BKB/PB,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,07_03_naphtha,ESTO,09.06 Gas processing plants,07.03 Naphtha,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,07_06_kerosene,ESTO,09.06 Gas processing plants,07.06 Kerosene,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,07_07_gas_diesel_oil,ESTO,09.06 Gas processing plants,07.07 Gas/diesel oil,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,07_08_fuel_oil,ESTO,09.06 Gas processing plants,07.08 Fuel oil,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,07_09_lpg,ESTO,09.06 Gas processing plants,07.09 LPG,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,07_10_refinery_gas_not_liquefied,ESTO,09.06 Gas processing plants,07.10 Refinery gas (not liquefied),exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,07_x_other_petroleum_products,ESTO,09.06 Gas processing plants,07.16 Petroleum coke,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,07_x_other_petroleum_products,ESTO,09.06 Gas processing plants,07.17 Other products,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,08_01_natural_gas,ESTO,09.06 Gas processing plants,08.01 Natural gas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,08_02_lng,ESTO,09.06 Gas processing plants,08.02 LNG,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,08_03_gas_works_gas,ESTO,09.06 Gas processing plants,08.03 Gas works gas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,16_01_biogas,ESTO,09.06 Gas processing plants,16.01 Biogas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,17_electricity,ESTO,09.06 Gas processing plants,17 Electricity,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants,18_heat,ESTO,09.06 Gas processing plants,18 Heat,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,01_01_coking_coal,ESTO,09.06 Gas processing plants (including own use),01.01 Coking coal,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,01_05_lignite,ESTO,09.06 Gas processing plants (including own use),01.05 Lignite,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,01_x_thermal_coal,ESTO,09.06 Gas processing plants (including own use),01.02 Other bituminous coal,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,02_coal_products,ESTO,09.06 Gas processing plants (including own use),02.01 Coke oven coke,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,02_coal_products,ESTO,09.06 Gas processing plants (including own use),02.02 Gas coke,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,02_coal_products,ESTO,09.06 Gas processing plants (including own use),02.03 Coke oven gas,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,02_coal_products,ESTO,09.06 Gas processing plants (including own use),02.04 Blast furnace gas,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,02_coal_products,ESTO,09.06 Gas processing plants (including own use),02.05 Other recovered gases,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,02_coal_products,ESTO,09.06 Gas processing plants (including own use),02.06 Patent fuel,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,02_coal_products,ESTO,09.06 Gas processing plants (including own use),02.07 Coal tar,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,02_coal_products,ESTO,09.06 Gas processing plants (including own use),02.08 BKB/PB,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,07_03_naphtha,ESTO,09.06 Gas processing plants (including own use),07.03 Naphtha,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,07_06_kerosene,ESTO,09.06 Gas processing plants (including own use),07.06 Kerosene,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,07_07_gas_diesel_oil,ESTO,09.06 Gas processing plants (including own use),07.07 Gas/diesel oil,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,07_08_fuel_oil,ESTO,09.06 Gas processing plants (including own use),07.08 Fuel oil,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,07_09_lpg,ESTO,09.06 Gas processing plants (including own use),07.09 LPG,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,07_10_refinery_gas_not_liquefied,ESTO,09.06 Gas processing plants (including own use),07.10 Refinery gas (not liquefied),current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,07_x_other_petroleum_products,ESTO,09.06 Gas processing plants (including own use),07.16 Petroleum coke,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,07_x_other_petroleum_products,ESTO,09.06 Gas processing plants (including own use),07.17 Other products,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,08_01_natural_gas,ESTO,09.06 Gas processing plants (including own use),08.01 Natural gas,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,08_02_lng,ESTO,09.06 Gas processing plants (including own use),08.02 LNG,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,08_03_gas_works_gas,ESTO,09.06 Gas processing plants (including own use),08.03 Gas works gas,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,16_01_biogas,ESTO,09.06 Gas processing plants (including own use),16.01 Biogas,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,17_electricity,ESTO,09.06 Gas processing plants (including own use),17 Electricity,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_06_gas_processing_plants_incl_own_use,18_heat,ESTO,09.06 Gas processing plants (including own use),18 Heat,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,06_01_crude_oil,ESTO,09.07 Oil refineries,06.01 Crude oil,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,06_02_natural_gas_liquids,ESTO,09.07 Oil refineries,06.02 Natural gas liquids,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,06_x_other_hydrocarbons,ESTO,09.07 Oil refineries,06.03 Refinery feedstocks,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,06_x_other_hydrocarbons,ESTO,09.07 Oil refineries,06.04 Additives/ oxygenates,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,06_x_other_hydrocarbons,ESTO,09.07 Oil refineries,06.05 Other hydrocarbons,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_01_motor_gasoline,ESTO,09.07 Oil refineries,07.01 Motor gasoline,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_02_aviation_gasoline,ESTO,09.07 Oil refineries,07.02 Aviation gasoline,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_03_naphtha,ESTO,09.07 Oil refineries,07.03 Naphtha,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_06_kerosene,ESTO,09.07 Oil refineries,07.06 Kerosene,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_07_gas_diesel_oil,ESTO,09.07 Oil refineries,07.07 Gas/diesel oil,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_08_fuel_oil,ESTO,09.07 Oil refineries,07.08 Fuel oil,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_09_lpg,ESTO,09.07 Oil refineries,07.09 LPG,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_10_refinery_gas_not_liquefied,ESTO,09.07 Oil refineries,07.10 Refinery gas (not liquefied),exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_11_ethane,ESTO,09.07 Oil refineries,07.11 Ethane,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_petroleum_products_unallocated,ESTO,09.07 Oil refineries,07.99 PetProd nonspecified,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_x_jet_fuel,ESTO,09.07 Oil refineries,07.04 Gasoline type jet fuel,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_x_jet_fuel,ESTO,09.07 Oil refineries,07.05 Kerosene type jet fuel,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_x_other_petroleum_products,ESTO,09.07 Oil refineries,07.12 White spirit SBP,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_x_other_petroleum_products,ESTO,09.07 Oil refineries,07.13 Lubricants,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_x_other_petroleum_products,ESTO,09.07 Oil refineries,07.14 Bitumen,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_x_other_petroleum_products,ESTO,09.07 Oil refineries,07.15 Paraffin waxes,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_x_other_petroleum_products,ESTO,09.07 Oil refineries,07.16 Petroleum coke,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries,07_x_other_petroleum_products,ESTO,09.07 Oil refineries,07.17 Other products,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,06_01_crude_oil,ESTO,09.07 Oil refineries (including own use),06.01 Crude oil,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,06_02_natural_gas_liquids,ESTO,09.07 Oil refineries (including own use),06.02 Natural gas liquids,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,06_x_other_hydrocarbons,ESTO,09.07 Oil refineries (including own use),06.03 Refinery feedstocks,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,06_x_other_hydrocarbons,ESTO,09.07 Oil refineries (including own use),06.04 Additives/ oxygenates,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,06_x_other_hydrocarbons,ESTO,09.07 Oil refineries (including own use),06.05 Other hydrocarbons,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_01_motor_gasoline,ESTO,09.07 Oil refineries (including own use),07.01 Motor gasoline,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_02_aviation_gasoline,ESTO,09.07 Oil refineries (including own use),07.02 Aviation gasoline,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_03_naphtha,ESTO,09.07 Oil refineries (including own use),07.03 Naphtha,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_06_kerosene,ESTO,09.07 Oil refineries (including own use),07.06 Kerosene,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_07_gas_diesel_oil,ESTO,09.07 Oil refineries (including own use),07.07 Gas/diesel oil,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_08_fuel_oil,ESTO,09.07 Oil refineries (including own use),07.08 Fuel oil,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_09_lpg,ESTO,09.07 Oil refineries (including own use),07.09 LPG,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_10_refinery_gas_not_liquefied,ESTO,09.07 Oil refineries (including own use),07.10 Refinery gas (not liquefied),current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_11_ethane,ESTO,09.07 Oil refineries (including own use),07.11 Ethane,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_petroleum_products_unallocated,ESTO,09.07 Oil refineries (including own use),07.99 PetProd nonspecified,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_x_jet_fuel,ESTO,09.07 Oil refineries (including own use),07.04 Gasoline type jet fuel,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_x_jet_fuel,ESTO,09.07 Oil refineries (including own use),07.05 Kerosene type jet fuel,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_x_other_petroleum_products,ESTO,09.07 Oil refineries (including own use),07.12 White spirit SBP,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_x_other_petroleum_products,ESTO,09.07 Oil refineries (including own use),07.13 Lubricants,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_x_other_petroleum_products,ESTO,09.07 Oil refineries (including own use),07.14 Bitumen,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_x_other_petroleum_products,ESTO,09.07 Oil refineries (including own use),07.15 Paraffin waxes,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_x_other_petroleum_products,ESTO,09.07 Oil refineries (including own use),07.16 Petroleum coke,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_07_oil_refineries_incl_own_use,07_x_other_petroleum_products,ESTO,09.07 Oil refineries (including own use),07.17 Other products,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,01_01_coking_coal,ESTO,09.08 Coal transformation,01.01 Coking coal,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,01_x_thermal_coal,ESTO,09.08 Coal transformation,01.02 Other bituminous coal,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,01_x_thermal_coal,ESTO,09.08 Coal transformation,01.03 Sub-bituminous coal,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,01_x_thermal_coal,ESTO,09.08 Coal transformation,01.04 Anthracite,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,02_coal_products,ESTO,09.08 Coal transformation,02.01 Coke oven coke,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,02_coal_products,ESTO,09.08 Coal transformation,02.02 Gas coke,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,02_coal_products,ESTO,09.08 Coal transformation,02.03 Coke oven gas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,02_coal_products,ESTO,09.08 Coal transformation,02.04 Blast furnace gas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,02_coal_products,ESTO,09.08 Coal transformation,02.05 Other recovered gases,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,02_coal_products,ESTO,09.08 Coal transformation,02.06 Patent fuel,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,02_coal_products,ESTO,09.08 Coal transformation,02.07 Coal tar,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,02_coal_products,ESTO,09.08 Coal transformation,02.08 BKB/PB,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,03_peat,ESTO,09.08 Coal transformation,03 Peat,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,04_peat_products,ESTO,09.08 Coal transformation,04 Peat products,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,07_06_kerosene,ESTO,09.08 Coal transformation,07.06 Kerosene,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,07_07_gas_diesel_oil,ESTO,09.08 Coal transformation,07.07 Gas/diesel oil,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,07_08_fuel_oil,ESTO,09.08 Coal transformation,07.08 Fuel oil,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,07_09_lpg,ESTO,09.08 Coal transformation,07.09 LPG,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,07_x_other_petroleum_products,ESTO,09.08 Coal transformation,07.16 Petroleum coke,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,07_x_other_petroleum_products,ESTO,09.08 Coal transformation,07.17 Other products,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,08_01_natural_gas,ESTO,09.08 Coal transformation,08.01 Natural gas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,16_02_industrial_waste,ESTO,09.08 Coal transformation,16.02 Industrial waste,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation,17_electricity,ESTO,09.08 Coal transformation,17 Electricity,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,01_01_coking_coal,ESTO,09.08 Coal transformation (including own use),01.01 Coking coal,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,01_x_thermal_coal,ESTO,09.08 Coal transformation (including own use),01.02 Other bituminous coal,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,01_x_thermal_coal,ESTO,09.08 Coal transformation (including own use),01.03 Sub-bituminous coal,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,01_x_thermal_coal,ESTO,09.08 Coal transformation (including own use),01.04 Anthracite,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,02_coal_products,ESTO,09.08 Coal transformation (including own use),02.01 Coke oven coke,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,02_coal_products,ESTO,09.08 Coal transformation (including own use),02.02 Gas coke,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,02_coal_products,ESTO,09.08 Coal transformation (including own use),02.03 Coke oven gas,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,02_coal_products,ESTO,09.08 Coal transformation (including own use),02.04 Blast furnace gas,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,02_coal_products,ESTO,09.08 Coal transformation (including own use),02.05 Other recovered gases,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,02_coal_products,ESTO,09.08 Coal transformation (including own use),02.06 Patent fuel,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,02_coal_products,ESTO,09.08 Coal transformation (including own use),02.07 Coal tar,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,02_coal_products,ESTO,09.08 Coal transformation (including own use),02.08 BKB/PB,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,03_peat,ESTO,09.08 Coal transformation (including own use),03 Peat,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,04_peat_products,ESTO,09.08 Coal transformation (including own use),04 Peat products,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,07_06_kerosene,ESTO,09.08 Coal transformation (including own use),07.06 Kerosene,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,07_07_gas_diesel_oil,ESTO,09.08 Coal transformation (including own use),07.07 Gas/diesel oil,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,07_08_fuel_oil,ESTO,09.08 Coal transformation (including own use),07.08 Fuel oil,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,07_09_lpg,ESTO,09.08 Coal transformation (including own use),07.09 LPG,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,07_x_other_petroleum_products,ESTO,09.08 Coal transformation (including own use),07.16 Petroleum coke,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,07_x_other_petroleum_products,ESTO,09.08 Coal transformation (including own use),07.17 Other products,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,08_01_natural_gas,ESTO,09.08 Coal transformation (including own use),08.01 Natural gas,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,16_02_industrial_waste,ESTO,09.08 Coal transformation (including own use),16.02 Industrial waste,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_08_coal_transformation_incl_own_use,17_electricity,ESTO,09.08 Coal transformation (including own use),17 Electricity,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_09_petrochemical_industry,06_x_other_hydrocarbons,ESTO,09.09 Petrochemical industry,06.03 Refinery feedstocks,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_09_petrochemical_industry,06_x_other_hydrocarbons,ESTO,09.09 Petrochemical industry,06.04 Additives/ oxygenates,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_09_petrochemical_industry,06_x_other_hydrocarbons,ESTO,09.09 Petrochemical industry,06.05 Other hydrocarbons,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_09_petrochemical_industry,07_03_naphtha,ESTO,09.09 Petrochemical industry,07.03 Naphtha,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_09_petrochemical_industry,07_09_lpg,ESTO,09.09 Petrochemical industry,07.09 LPG,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_09_petrochemical_industry,07_10_refinery_gas_not_liquefied,ESTO,09.09 Petrochemical industry,07.10 Refinery gas (not liquefied),exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_09_petrochemical_industry,07_petroleum_products_unallocated,ESTO,09.09 Petrochemical industry,07.99 PetProd nonspecified,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_09_petrochemical_industry,07_x_other_petroleum_products,ESTO,09.09 Petrochemical industry,07.12 White spirit SBP,extra_factorised_relationship,data_valid
ninth_to_esto,BOTH,NINTH,09_09_petrochemical_industry,07_x_other_petroleum_products,ESTO,09.09 Petrochemical industry,07.13 Lubricants,extra_factorised_relationship,data_valid
ninth_to_esto,BOTH,NINTH,09_09_petrochemical_industry,07_x_other_petroleum_products,ESTO,09.09 Petrochemical industry,07.17 Other products,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_11_charcoal_processing,15_01_fuelwood_and_woodwaste,ESTO,09.11 Charcoal processing,15.01 Fuelwood & woodwaste,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_11_charcoal_processing,15_03_charcoal,ESTO,09.11 Charcoal processing,15.03 Charcoal,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_11_charcoal_processing,15_05_other_biomass,ESTO,09.11 Charcoal processing,15.05 Other biomass,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,01_x_thermal_coal,ESTO,09.12 Non-specified transformation,01.02 Other bituminous coal,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,01_x_thermal_coal,ESTO,09.12 Non-specified transformation,01.03 Sub-bituminous coal,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,01_x_thermal_coal,ESTO,09.12 Non-specified transformation,01.04 Anthracite,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,06_02_natural_gas_liquids,ESTO,09.12 Non-specified transformation,06.02 Natural gas liquids,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,06_x_other_hydrocarbons,ESTO,09.12 Non-specified transformation,06.03 Refinery feedstocks,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,06_x_other_hydrocarbons,ESTO,09.12 Non-specified transformation,06.04 Additives/ oxygenates,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,06_x_other_hydrocarbons,ESTO,09.12 Non-specified transformation,06.05 Other hydrocarbons,exact_relationship_match,data_valid
